Item;SKU;Descrição;Qtd. Itens;Unid Med;Des Categoria;Peso Liquido;Peso Bruto SKU;Altura;Largura;Comprimento;Volume m3;Qtd. CX Altura;Qtd. CX Lastro;Cod. Barras;Clasificação ABC;Caixa
42CAF1002000;42CAF1002000;CAFETEIRA ELETR. 15 XICARAS 220V;1;PC;ELET - COZINHA;1;0,805;0,254;0,153;0,188;0,007306;5;40;7897013587870;B;UNIDADE
42CAF1002000;42CAF1002000;CAFETEIRA ELETR. 15 XICARAS 220V;1;PC;ELET - COZINHA;1;0,805;0,254;0,153;0,188;0,007306;5;40;42CAF1002000;B;UNIDADE
42CAF1002000;42CAF1002000CX;CAFETEIRA ELETR. 15 XICARAS 220V;8;PC;ELET - COZINHA;1;7,6;0,63;0,382;0,267;0,064256;5;5;17897013587877;B;MASTER
42CAF1001000;42CAF1001000;CAFETEIRA ELETR. 15 XICARAS 127V;1;PC;ELET - COZINHA;1;0,805;0,254;0,153;0,188;0,007306;5;40;7897013587863;B;UNIDADE
42CAF1001000;42CAF1001000;CAFETEIRA ELETR. 15 XICARAS 127V;1;PC;ELET - COZINHA;1;0,805;0,254;0,153;0,188;0,007306;5;40;42CAF1001000;B;UNIDADE
42CAF1001000;42CAF1001000CX;CAFETEIRA ELETR. 15 XICARAS 127V;8;PC;ELET - COZINHA;1;7,6;0,63;0,382;0,267;0,064256;5;5;17897013587860;B;MASTER
42ASP1002000;42ASP1002000;ASPIRADORDEPO2EM11200W220V;1;PC;ELET - CASA;0,1;1,8;0,41;0,16;0,16;0,010496;8;12;7897013589690;B;UNIDADE
42ASP1002000;42ASP1002000;ASPIRADORDEPO2EM11200W220V;1;PC;ELET - CASA;0,1;1,8;0,41;0,16;0,16;0,010496;8;12;42ASP1002000;B;UNIDADE
42ASP1002000;42ASP1002000CX;ASPIRADORDEPO2EM11200W220V;4;PC;ELET - CASA;0,1;8;0,34;0,33;0,42;0,047124;4;6;17897013589697;B;MASTER
42AFR1001000;42AFR1001000;FRITADEIRAELETR.SEMOLEO127V;1;PC;AIR FRYER;0,1;4,1;0,355;0,317;0,317;0,035674;4;8;7897013584725;A;UNIDADE
42AFR1001000;42AFR1001000;FRITADEIRAELETR.SEMOLEO127V;1;PC;AIR FRYER;0,1;4,1;0,355;0,317;0,317;0,035674;4;8;42AFR1001000;A;UNIDADE
42AFR1001000;42AFR1001000CX;FRITADEIRAELETR.SEMOLEO127V;2;PC;AIR FRYER;0,1;9;0,375;0,33;0,65;0,080438;4;4;17897013584722;A;MASTER
42AFR1002000;42AFR1002000;FRITADEIRAELETR.SEMOLEO220V;1;PC;AIR FRYER;0,1;4,1;0,355;0,317;0,317;0,035674;4;8;7897013584732;A;UNIDADE
42AFR1002000;42AFR1002000;FRITADEIRAELETR.SEMOLEO220V;1;PC;AIR FRYER;0,1;4,1;0,355;0,317;0,317;0,035674;4;8;42AFR1002000;A;UNIDADE
42AFR1002000;42AFR1002000CX;FRITADEIRAELETR.SEMOLEO220V;2;PC;AIR FRYER;0,1;9;0,375;0,33;0,65;0,080438;4;4;17897013584739;A;MASTER
42ASP1001000;42ASP1001000;ASPIRADORDEPOVERTICAL;1;PC;ELET - CASA;0,1;1,8;0,41;0,16;0,16;0,010496;12;18;7897013589683;A;UNIDADE
42ASP1001000;42ASP1001000;ASPIRADORDEPOVERTICAL;1;PC;ELET - CASA;0,1;1,8;0,41;0,16;0,16;0,010496;12;18;42ASP1001000;A;UNIDADE
42ASP1001000;42ASP1001000CX;ASPIRADORDEPOVERTICAL;4;PC;ELET - CASA;0,1;8;0,34;0,33;0,425;0,047685;4;6;17897013589680;A;MASTER
42CHU1001000;42CHU1001000;CHURRASQUEIRAELETR.1800W127V;1;PC;ELET - COZINHA;0,1;1,65;0,365;0,88;0,505;0,162206;4;20;7897013588303;B;UNIDADE
42CHU1001000;42CHU1001000CX;CHURRASQUEIRAELETR.1800W127V;4;PC;ELET - COZINHA;0,1;8,3;0,385;0,38;0,52;0,076076;4;5;17897013588300;B;MASTER
42CHU1002000;42CHU1002000;CHURRASQUEIRAELETR.2000W220V;1;PC;ELET - COZINHA;0,1;1,65;0,365;0,08;0,505;0,014746;4;16;7897013588907;B;UNIDADE
42CHU1002000;42CHU1002000CX;CHURRASQUEIRAELETR.2000W220V;4;PC;ELET - COZINHA;0,1;8,3;0,385;0,38;0,52;0,076076;4;4;17897013588904;B;MASTER
42FOR0901000;42FOR0901000;FORNOELéTRICO9L840WTIMER30MIN-12;1;PC;ELET - COZINHA;0,1;2,85;0,24;0,29;0,39;0,027144;100;100;7897013500268;B;UNIDADE
42MIX1001000;42MIX1001000;MIXERDEMAO200W127V;1;PC;ELET - COZINHA;0,1;0,5;0,15;0,1;0,15;0,00225;6;56;7897013588914;B;UNIDADE
42MIX1001000;42MIX1001000;MIXERDEMAO200W127V;1;PC;ELET - COZINHA;0,1;0,5;0,15;0,1;0,15;0,00225;6;56;42MIX1001000;B;UNIDADE
42MIX1001000;42MIX1001000CX;MIXERDEMAO200W127V;6;PC;ELET - COZINHA;0,1;3,4;0,216;0,32;0,318;0,02198;6;8;17897013588911;B;MASTER
42MIX1002000;42MIX1002000;MIXERDEMAO200W220V;1;PC;ELET - COZINHA;0,1;0,05;0,09;0,015;0,015;0,00002;6;56;7897013589591;B;UNIDADE
42MIX1002000;42MIX1002000;MIXERDEMAO200W220V;1;PC;ELET - COZINHA;0,1;0,05;0,09;0,015;0,015;0,00002;6;56;42MIX1002000;B;UNIDADE
42MIX1002000;42MIX1002000CX;MIXERDEMAO200W220V;6;PC;ELET - COZINHA;0,1;3,4;0,216;0,32;0,318;0,02198;6;8;17897013589598;B;MASTER
42PPR1001000;42PPR1001000;PANELADEPRESSAOELETR.127V;1;PC;ELET - COZINHA;0,1;4,3;0,335;0,295;0,295;0,029153;4;12;7897013589607;A;UNIDADE
42PPR1001000;42PPR1001000;PANELADEPRESSAOELETR.127V;1;PC;ELET - COZINHA;0,1;4,3;0,335;0,295;0,295;0,029153;4;12;42PPR1001000;A;UNIDADE
42PPR1001000;42PPR1001000CX;PANELADEPRESSAOELETR.127V;2;PC;ELET - COZINHA;0,1;9,23;0,35;0,31;0,605;0,065643;4;6;17897013589604;A;MASTER
42PPR1002000;42PPR1002000;PANELADEPRESSAOELETR.220V;1;PC;ELET - COZINHA;0,1;3,8;0,325;0,295;0,295;0,028283;4;12;7897013589614;B;UNIDADE
42PPR1002000;42PPR1002000;PANELADEPRESSAOELETR.220V;1;PC;ELET - COZINHA;0,1;3,8;0,325;0,295;0,295;0,028283;4;12;42PPR1002000;B;UNIDADE
42PPR1002000;42PPR1002000CX;PANELADEPRESSAOELETR.220V;2;PC;ELET - COZINHA;0,1;9,23;0,34;0,31;0,605;0,063767;4;6;17897013589611;B;MASTER
42AFR1R01000;42AFR1R01000;FRITADEIRA ELETR. SEM OLEO 127V VERMELHA;1;PC;AIR FRYER;0,1;4,1;0,315;0,315;0,355;0,035225;4;8;7908412501401;A;UNIDADE
42AFR1R01000;42AFR1R01000;FRITADEIRA ELETR. SEM OLEO 127V VERMELHA;1;PC;AIR FRYER;0,1;4,1;0,315;0,315;0,355;0,035225;4;8;42AFR1R01000;A;UNIDADE
42AFR1R01000;42AFR1R01000CX;FRITADEIRA ELETR. SEM OLEO 127V VERMELHA;2;PC;AIR FRYER;0,1;9;0,375;0,33;0,65;0,080438;4;4;17908412501408;A;MASTER
42AFR1R02000;42AFR1R02000;FRITADEIRA ELETR. SEM OLEO 220V VERMELHA;1;PC;AIR FRYER;0,1;4,1;0,315;0,315;0,355;0,035225;4;8;7908412501418;B;UNIDADE
42AFR1R02000;42AFR1R02000;FRITADEIRA ELETR. SEM OLEO 220V VERMELHA;1;PC;AIR FRYER;0,1;4,1;0,315;0,315;0,355;0,035225;4;8;42AFR1R02000;B;UNIDADE
42AFR1R02000;42AFR1R02000CX;FRITADEIRA ELETR. SEM OLEO 220V VERMELHA;2;PC;AIR FRYER;0,1;9;0,375;0,33;0,65;0,080438;4;4;17908412501415;B;MASTER
42LIQ1001000;42LIQ1001000;LIQUIDIFICADOR 2 VEL 650W 1,6L - 127V;1;PC;ELET - COZINHA;0,1;1,8;0,383;0,165;0,185;0,011691;3;30;7897013500305;A;UNIDADE
42LIQ1001000;42LIQ1001000CX;LIQUIDIFICADOR 2 VEL 650W 1,6L - 127V;6;PC;ELET - COZINHA;0,1;12;0,4;0,345;0,57;0,07866;3;5;17897013500302;A;MASTER
42PAR1001000;42PAR1001000;PANELA DE ARROZ ELE 5 XIC 1L 400W-127V;1;PC;ELET - COZINHA;0,1;1,6;0,265;0,255;0,255;0,017232;5;16;7908412500954;B;UNIDADE
42PAR1001000;42PAR1001000CX;PANELA DE ARROZ ELE 5 XIC 1L 400W-127V;4;PC;ELET - COZINHA;0,1;8,72;0,28;0,52;0,52;0,075712;5;4;17908412500951;B;MASTER
42BAT2001000;42BAT2001000;BATEDEIRA SILVER BLEND 127V;1;PC;ELET - COZINHA;0,1;2,25;0,225;0,23;0,315;0,016301;6;9;7897013587559;B;UNIDADE
42BAT2001000;42BAT2001000;BATEDEIRA SILVER BLEND 127V;1;PC;ELET - COZINHA;0,1;2,25;0,225;0,23;0,315;0,016301;6;9;42BAT2001000;B;UNIDADE
42BAT2001000;42BAT2001000CX;BATEDEIRA SILVER BLEND 127V;6;PC;ELET - COZINHA;0,1;16,5;0,455;0,324;0,705;0,103931;3;4;17897013587556;B;MASTER
42BAT2002000;42BAT2002000;BATEDEIRA SILVER BLEND 220V;1;PC;ELET - COZINHA;0,1;2,25;0,225;0,23;0,315;0,016301;6;9;7897013587566;B;UNIDADE
42BAT2002000;42BAT2002000;BATEDEIRA SILVER BLEND 220V;1;PC;ELET - COZINHA;0,1;2,25;0,225;0,23;0,315;0,016301;6;9;42BAT2002000;B;UNIDADE
42BAT2002000;42BAT2002000CX;BATEDEIRA SILVER BLEND 220V;6;PC;ELET - COZINHA;0,1;16,5;0,455;0,324;0,705;0,103931;3;4;17897013587563;B;MASTER
42PRANS10000;42PRANS10000;PRANCHA ALISADORA DIG LISS;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,43;0,001;0,006;0,35;0,000002;100;100;7908412501456;B;UNIDADE
42PRANS10000;42PRANS10000;PRANCHA ALISADORA DIG LISS;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,43;0,001;0,006;0,35;0,000002;100;100;42PRANS10000;B;UNIDADE
42PRANS10000;42PRANS10000CX;PRANCHA ALISADORA DIG LISS;12;PC;ELET - CUIDADOS PESSOAIS;0,1;6,76;0,33;0,24;0,365;0,028908;4;13;17908412501453;B;MASTER
42PRANB10000;42PRANB10000;PRANCHA ALISADORA MOVE LISS;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,33;0,5;0,1;0,342;0,0171;12;52;7908412501449;B;UNIDADE
42PRANB10000;42PRANB10000;PRANCHA ALISADORA MOVE LISS;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,33;0,5;0,1;0,342;0,0171;12;52;42PRANB10000;B;UNIDADE
42PRANB10000;42PRANB10000CX;PRANCHA ALISADORA MOVE LISS;12;PC;ELET - CUIDADOS PESSOAIS;0,1;5,55;0,32;0,22;0,355;0,024992;4;13;42PRANB10000CX;B;MASTER
42PRANB10000;42PRANB10000CX;PRANCHA ALISADORA MOVE LISS;12;PC;ELET - CUIDADOS PESSOAIS;0,1;5,55;0,32;0,22;0,355;0,024992;4;13;17908412501446;B;MASTER
42FVA1002000;42FVA1002000;Ferro a Vapor IRON LIGHT 220V;1;PC;ELET - CASA;0,1;0,8;0,135;0,11;0,275;0,004084;100;100;7908412501838;B;UNIDADE
42FVA1002000;42FVA1002000;Ferro a Vapor IRON LIGHT 220V;1;PC;ELET - CASA;0,1;0,8;0,135;0,11;0,275;0,004084;100;100;42FVA1002000;B;UNIDADE
42FVA1002000;42FVA1002000CX;FERRO A VAPOR IRON LIGHT 220V;10;PC;ELET - CASA;0,1;10,5;0,29;0,28;0,58;0,047096;5;6;17908412501835;B;MASTER
42FVA1001000;42FVA1001000;Ferro a Vapor IRON LIGHT 127V;1;PC;ELET - CASA;0,1;0,8;0,135;0,11;0,275;0,004084;100;100;7908412501821;B;UNIDADE
42FVA1001000;42FVA1001000CX;FERRO A VAPOR IRON LIGHT 127V;10;PC;ELET - CASA;0,1;10,5;0,29;0,28;0,58;0,047096;5;6;17908412501828;B;MASTER
42FVA2001000;42FVA2001000;FERRO A VAPOR IRON GLIDE 127V;1;PC;ELET - CASA;0,1;0,96;0,157;0,125;0,305;0,005986;8;30;7908412501845;B;UNIDADE
42FVA2001000;42FVA2001000CX;FERRO A VAPOR IRON GLIDE 127V;10;PC;ELET - CASA;0,1;11,7;0,33;0,32;0,64;0,067584;4;6;17908412501842;B;MASTER
42FVA2002000;42FVA2002000;FERRO VAPOR IRON GLIDE 220V;1;PC;ELET - CASA;0,1;0,96;0,157;0,125;0,305;0,005986;8;30;7908412501852;B;UNIDADE
42FVA2002000;42FVA2002000;FERRO VAPOR IRON GLIDE 220V;1;PC;ELET - CASA;0,1;0,96;0,157;0,125;0,305;0,005986;8;30;42FVA2002000;B;UNIDADE
42FVA2002000;42FVA2002000CX;FERRO VAPOR IRON GLIDE 220V;10;PC;ELET - CASA;0,1;11,7;0,33;0,32;0,64;0,067584;4;6;17908412501859;B;MASTER
42ESEC100000;42ESEC100000;ESCOVA SECADORA AGILE HAIR 1200W BIVOLT;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,000001;1;1;1;1;15;20;7908412503771;A;UNIDADE
42ESEC100000;42ESEC100000;ESCOVA SECADORA AGILE HAIR 1200W BIVOLT;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,000001;1;1;1;1;15;20;42ESEC100000;A;UNIDADE
42ESEC100000;42ESEC100000CX;ESCOVA SECADORA AGILE HAIR 1200W BIVOLT;20;PC;ELET - CUIDADOS PESSOAIS;0,1;13;0,44;0,395;0,475;0,082555;3;6;42ESEC100000CX;A;MASTER
42ESEC100000;42ESEC100000CX;ESCOVA SECADORA AGILE HAIR 1200W BIVOLT;20;PC;ELET - CUIDADOS PESSOAIS;0,1;13;0,44;0,395;0,475;0,082555;3;6;17908412503778;A;MASTER
42MCC1002000;42MCC1002000;Maquina de cortar cabelo - 220V;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,45;0,223;0,55;0,15;0,018398;9;64;7908412501432;B;UNIDADE
42MCC1002000;42MCC1002000CX;MAQUINA DE CORTAR CABELO - 220V;24;PC;ELET - CUIDADOS PESSOAIS;0,1;13,3;0,46;0,265;0,46;0,056074;3;9;17908412501439;B;MASTER
42MCC1001000;42MCC1001000;Maquina de cortar cabelo - 127V;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,45;0,223;0,55;0,15;0,018398;9;64;7908412501425;B;UNIDADE
42MCC1001000;42MCC1001000CX;MAQUINA DE CORTAR CABELO - 127V;24;PC;ELET - CUIDADOS PESSOAIS;0,1;13,3;0,46;0,265;0,46;0,056074;3;8;17908412501422;B;MASTER
42FVA3001000;42FVA3001000;FERRO VAPOR IRON STEAM PRO 127V;1;PC;ELET - CASA;0,1;1,12;0,173;0,132;0,305;0,006965;8;30;7908412501869;B;UNIDADE
42FVA3001000;42FVA3001000;FERRO VAPOR IRON STEAM PRO 127V;1;PC;ELET - CASA;0,1;1,12;0,173;0,132;0,305;0,006965;8;30;42FVA3001000;B;UNIDADE
42FVA3001000;42FVA3001000CX;FERRO VAPOR IRON STEAM PRO 127V;10;PC;ELET - CASA;0,1;13,7;0,36;0,325;0,675;0,078975;4;6;17908412501866;B;MASTER
42FVA3002000;42FVA3002000;FERRO VAPOR IRON STEAM PRO 220V;1;PC;ELET - CASA;0,1;1,12;0,173;0,132;0,315;0,007193;8;30;7908412501876;C;UNIDADE
42FVA3002000;42FVA3002000;FERRO VAPOR IRON STEAM PRO 220V;1;PC;ELET - CASA;0,1;1,12;0,173;0,132;0,315;0,007193;8;30;42FVA3002000;C;UNIDADE
42FVA3002000;42FVA3002000CX;FERRO VAPOR IRON STEAM PRO 220V;10;PC;ELET - CASA;0,1;13,7;0,36;0,325;0,675;0,078975;4;6;17908412501873;C;MASTER
42SECS101000;42SECS101000;SECADOR DE CABELO SUPER ION PRO 127V;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,7;0,24;0,1;0,294;0,007056;4;36;7908412501500;B;UNIDADE
42SECS101000;42SECS101000;SECADOR DE CABELO SUPER ION PRO 127V;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,7;0,24;0,1;0,294;0,007056;4;36;42SECS101000;B;UNIDADE
42SECS101000;42SECS101000CX;SECADOR DE CABELO SUPER ION PRO 127V;6;PC;ELET - CUIDADOS PESSOAIS;0,1;7,06;0,255;0,315;0,605;0,048597;5;6;17908412501507;B;MASTER
42SECS102000;42SECS102000;SECADOR DE CABELO SUPER ION PRO 220V;1;PC;ELET - CUIDADOS PESSOAIS;0,1;0,7;0,24;0,1;0,294;0,007056;4;36;7908412501517;B;UNIDADE
42SECS102000;42SECS102000CX;SECADOR DE CABELO SUPER ION PRO 220V;6;PC;ELET - CUIDADOS PESSOAIS;0,1;7,06;0,255;0,315;0,605;0,048597;5;5;17908412501514;B;MASTER
42SAN1001000;42SAN1001000;SANDUICHEIRA SNACK TIME 127V;1;PC;ELETROPORTATEIS;0,1;1,05;0,221;0,98;0,236;0,051113;6;40;7897013589621;A;UNIDADE
42SAN1001000;42SAN1001000;SANDUICHEIRA SNACK TIME 127V;1;PC;ELETROPORTATEIS;0,1;1,05;0,221;0,98;0,236;0,051113;6;40;42SAN1001000;A;UNIDADE
42SAN1001000;42SAN1001000CX;SANDUICHEIRA SNACK TIME 127V;10;PC;ELETROPORTATEIS;0,1;8,5;0,465;0,245;0,383;0,043633;3;8;42SAN1001000CX;A;MASTER
42SAN1001000;42SAN1001000CX;SANDUICHEIRA SNACK TIME 127V;10;PC;ELETROPORTATEIS;0,1;8,5;0,465;0,245;0,383;0,043633;3;8;17897013589628;A;MASTER
42SAN1001000;42SAN1001000CXMASTER;SANDUICHEIRA SNACK TIME 127V;8;PC;ELETROPORTATEIS;0,1;8,5;0,46;0,26;0,38;0,045448;100;100;27897013589625;A;MASTER
42CHA1001000;42CHA1001000;CHALEIRA CHA1001 INOX 1,8L 127V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,165;0,202;0,007666;6;30;7897013587894;A;UNIDADE
42CHA1001000;42CHA1001000;CHALEIRA CHA1001 INOX 1,8L 127V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,165;0,202;0,007666;6;30;42CHA1001000;A;UNIDADE
42CHA1001000;42CHA1001000CX;CHALEIRA CHA1001 INOX 1,8L 127V;12;PC;ELET - COZINHA;0,1;11;0,475;0,34;0,625;0,100938;3;5;42CHA1001000CX;A;MASTER
42CHA1001000;42CHA1001000CX;CHALEIRA CHA1001 INOX 1,8L 127V;12;PC;ELET - COZINHA;0,1;11;0,475;0,34;0,625;0,100938;3;5;17897013587891;A;MASTER
42CHA1R02000;42CHA1R02000;CHALEIRA CHA1R02 VERM DE 1,8L 220V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,205;0,163;0,007685;6;30;7908412502262;B;UNIDADE
42CHA1R02000;42CHA1R02000;CHALEIRA CHA1R02 VERM DE 1,8L 220V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,205;0,163;0,007685;6;30;42CHA1R02000;B;UNIDADE
42CHA1R02000;42CHA1R02000CX;CHALEIRA CHA1R02 VERM DE 1,8L 220V;12;PC;ELET - COZINHA;0,1;11;0,482;0,35;0,626;0,105606;3;4;42CHA1R02000CX;B;MASTER
42CHA1R02000;42CHA1R02000CX;CHALEIRA CHA1R02 VERM DE 1,8L 220V;12;PC;ELET - COZINHA;0,1;11;0,482;0,35;0,626;0,105606;3;4;17908412502269;B;MASTER
42CHA1R01000;42CHA1R01000;CHALEIRA CHA1R01 VERM 1,8L 127V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,205;0,163;0,007685;24;24;7908412502255;B;UNIDADE
42CHA1R01000;42CHA1R01000;CHALEIRA CHA1R01 VERM 1,8L 127V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,205;0,163;0,007685;24;24;42CHA1R01000;B;UNIDADE
42CHA1R01000;42CHA1R01000CX;CHALEIRA CHA1R01 VERM 1,8L 127V;12;PC;ELET - COZINHA;0,1;11;0,482;0,35;0,626;0,105606;4;5;42CHA1R01000CX;B;MASTER
42CHA1R01000;42CHA1R01000CX;CHALEIRA CHA1R01 VERM 1,8L 127V;12;PC;ELET - COZINHA;0,1;11;0,482;0,35;0,626;0,105606;4;5;17908412502252;B;MASTER
42CHA1002000;42CHA1002000;CHALEIRA CHA1002 INOX 1,8L 220V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,165;0,202;0,007666;6;30;7897013588259;B;UNIDADE
42CHA1002000;42CHA1002000;CHALEIRA CHA1002 INOX 1,8L 220V;1;PC;ELET - COZINHA;0,1;0,71;0,23;0,165;0,202;0,007666;6;30;42CHA1002000;B;UNIDADE
42CHA1002000;42CHA1002000CX;CHALEIRA CHA1002 INOX 1,8L 220V;12;PC;ELET - COZINHA;0,1;11;0,475;0,34;0,625;0,100938;3;6;42CHA1002000CX;B;MASTER
42CHA1002000;42CHA1002000CX;CHALEIRA CHA1002 INOX 1,8L 220V;12;PC;ELET - COZINHA;0,1;11;0,475;0,34;0,625;0,100938;3;6;17897013588256;B;MASTER
42MIX2002000;42MIX2002000;MIXER TURBO CHEF 3 EM 1 - 220V;1;PC;ELET - COZINHA;0,1;1,2;0,223;0,115;0,2;0,005129;6;36;7908412505645;B;UNIDADE
42MIX2002000;42MIX2002000;MIXER TURBO CHEF 3 EM 1 - 220V;1;PC;ELET - COZINHA;0,1;1,2;0,223;0,115;0,2;0,005129;6;36;42MIX2002000;B;UNIDADE
42MIX2002000;42MIX2002000CX;MIXER TURBO CHEF 3 EM 1 - 220V;6;PC;ELET - COZINHA;0,1;6,15;0,369;0,216;0,462;0,036823;3;12;42MIX2002000CX;B;MASTER
42MIX2002000;42MIX2002000CX;MIXER TURBO CHEF 3 EM 1 - 220V;6;PC;ELET - COZINHA;0,1;6,15;0,369;0,216;0,462;0,036823;3;12;27908412505649;B;MASTER
42MIX2001000;42MIX2001000;MIXER TURBO CHEF 3 EM 1 - 127V;1;PC;ELET - COZINHA;0,1;1,2;0,223;0,115;0,2;0,005129;6;36;7908412505638;A;UNIDADE
42MIX2001000;42MIX2001000;MIXER TURBO CHEF 3 EM 1 - 127V;1;PC;ELET - COZINHA;0,1;1,2;0,223;0,115;0,2;0,005129;6;36;42MIX2001000;A;UNIDADE
42MIX2001000;42MIX2001000CX;MIXER TURBO CHEF 3 EM 1 - 127V;6;PC;ELET - COZINHA;0,1;6,15;0,369;0,216;0,462;0,036823;100;100;27908412505632;A;MASTER
42ASP2001000;42ASP2001000;ASP PERFECT CLEAN 2 2EM1 1200W 127V;1;PC;ELET - CASA;0,1;1,8;0,12;0,154;0,63;0,011642;8;12;7908412507359;B;UNIDADE
